transaction_id,account_id,transaction_date,transaction_type,amount,merchant,location,channel,is_fraud
18167,ACC00099,2025-04-06 22:29:00,Transfer,96.08,Electronics Store,Chennai,Branch,0
18168,ACC00861,2025-02-22 00:03:00,Purchase,287.42,Uber,Bangalore,Online,0
18169,ACC00029,2025-11-12 05:36:00,Payment,940.38,Local Store,Bangalore,Mobile,0
18170,ACC00416,2025-02-13 06:54:00,Withdrawal,60.33,Reliance,Chennai,Online,0
18171,ACC00966,2025-07-21 13:33:00,Purchase,292.51,Amazon,Kolkata,Branch,0
18172,ACC00941,2025-05-23 21:02:00,Payment,310.74,BookMyShow,Chennai,Branch,0
18173,ACC00257,2025-08-26 02:56:00,Payment,76.65,Walmart,Pune,Branch,0
18174,ACC00016,2025-09-07 16:57:00,Payment,702.19,Reliance,Delhi,Online,0
18175,ACC00008,2025-09-05 13:41:00,Withdrawal,135.95,Flipkart,Hyderabad,Branch,0
18176,ACC00495,2025-07-24 02:25:00,Transfer,123.5,Zomato,Hyderabad,POS,0
18177,ACC00070,2025-03-01 12:56:00,Payment,1497.59,Zomato,Kolkata,ATM,0
18178,ACC00325,2025-07-05 15:06:00,Withdrawal,305.75,Amazon,Mumbai,ATM,0
18179,ACC00122,2025-08-13 08:32:00,Withdrawal,457.28,DMart,Mumbai,Online,0
18180,ACC00441,2025-12-06 19:59:00,Payment,702.67,Travel Agency,Hyderabad,ATM,0
18181,ACC00851,2025-04-12 03:34:00,Purchase,94.59,Travel Agency,Kolkata,ATM,0
18182,ACC00937,2025-07-05 12:40:00,Deposit,632.59,Flipkart,Delhi,Branch,0
18183,ACC00225,2025-07-11 10:54:00,Withdrawal,109.74,Walmart,Hyderabad,Mobile,0
18184,ACC00444,2025-11-30 19:12:00,Payment,105.15,Local Store,Bangalore,ATM,0
18185,ACC00255,2025-08-02 02:59:00,Transfer,138.1,Swiggy,Mumbai,Online,0
18186,ACC00821,2025-03-20 20:55:00,Deposit,97.31,Flipkart,Chennai,Mobile,0
18187,ACC00012,2025-10-08 23:18:00,Withdrawal,412.47,Flipkart,Chennai,ATM,0
18188,ACC00794,2025-12-18 14:55:00,Deposit,236.8,Uber,Delhi,Mobile,0
18189,ACC00572,2025-07-25 10:18:00,Purchase,110.92,BookMyShow,Hyderabad,Branch,0
18190,ACC00286,2025-10-02 10:22:00,Deposit,355.85,DMart,Pune,Branch,0
18191,ACC00622,2025-02-06 06:54:00,Deposit,137.66,Amazon,Delhi,Mobile,0
18192,ACC00230,2025-09-23 10:15:00,Purchase,130.57,Amazon,Pune,POS,0
18193,ACC00171,2025-10-11 11:53:00,Deposit,190.32,BookMyShow,Ahmedabad,ATM,0
18194,ACC00988,2025-04-14 05:38:00,Withdrawal,288.14,Swiggy,Hyderabad,POS,0
18195,ACC00965,2025-03-29 03:41:00,Purchase,267.69,Amazon,Kolkata,Branch,1
18196,ACC00796,2025-10-30 00:46:00,Purchase,126.06,Uber,Mumbai,Branch,0
18197,ACC00203,2025-07-03 19:47:00,Payment,422.89,Reliance,Ahmedabad,Branch,0
18198,ACC00789,2025-12-29 21:51:00,Purchase,145.13,Amazon,Pune,ATM,0
18199,ACC00318,2025-03-31 13:59:00,Payment,94.16,Flipkart,Pune,Branch,0
18200,ACC00468,2025-02-05 18:13:00,Transfer,41.76,Walmart,Kolkata,ATM,0
18201,ACC00891,2025-11-20 19:44:00,Withdrawal,484.53,Walmart,Chennai,Online,0
18202,ACC00768,2025-12-03 07:08:00,Withdrawal,183.53,Reliance,Chennai,Mobile,0
18203,ACC00984,2025-10-05 14:27:00,Purchase,223.83,Uber,Chennai,Branch,0
18204,ACC00983,2025-02-12 10:32:00,Deposit,515.84,Uber,Delhi,POS,0
18205,ACC00636,2025-04-22 00:32:00,Payment,112.46,Zomato,Ahmedabad,Online,0
18206,ACC00306,2025-04-06 04:17:00,Payment,45.86,BookMyShow,Chennai,Branch,0
18207,ACC00084,2025-04-12 03:02:00,Purchase,194.37,Myntra,Ahmedabad,POS,0
18208,ACC00060,2025-08-20 15:20:00,Transfer,246.65,Travel Agency,Delhi,ATM,0
18209,ACC00162,2025-02-04 19:06:00,Purchase,139.37,Swiggy,Mumbai,Mobile,0
18210,ACC00477,2025-11-04 09:41:00,Deposit,791.35,Flipkart,Hyderabad,Mobile,0
18211,ACC00146,2025-05-21 00:34:00,Payment,15.09,BookMyShow,Ahmedabad,Branch,0
18212,ACC00572,2025-12-03 00:23:00,Payment,555.6,Myntra,Hyderabad,Online,0
18213,ACC00587,2025-03-21 00:47:00,Payment,399.88,Uber,Chennai,Online,0
18214,ACC00690,2025-10-19 15:20:00,Withdrawal,286.22,Travel Agency,Chennai,ATM,0
18215,ACC00413,2025-06-28 04:28:00,Payment,6.45,Flipkart,Delhi,Mobile,0
18216,ACC00712,2025-01-25 19:25:00,Deposit,654.51,Travel Agency,Pune,Online,0
18217,ACC00549,2025-10-12 03:11:00,Payment,64.95,Local Store,Chennai,Branch,0
18218,ACC00829,2025-02-14 13:22:00,Withdrawal,109.1,Flipkart,Pune,Online,0
18219,ACC00581,2025-01-16 21:22:00,Payment,152.84,Uber,Pune,Branch,0
18220,ACC00013,2025-09-15 12:06:00,Purchase,272.44,Travel Agency,Delhi,Mobile,0
18221,ACC00167,2025-01-29 05:29:00,Transfer,343.58,Local Store,Ahmedabad,Online,0
18222,ACC00480,2025-12-06 18:43:00,Withdrawal,442.68,Local Store,Mumbai,Branch,0
18223,ACC00745,2025-03-08 11:50:00,Purchase,409.88,Amazon,Hyderabad,ATM,0
18224,ACC00085,2025-08-24 08:59:00,Deposit,233.44,Amazon,Ahmedabad,ATM,0
18225,ACC00682,2025-04-26 04:03:00,Transfer,274.77,Walmart,Delhi,POS,0
18226,ACC00364,2025-10-29 09:38:00,Deposit,60.9,DMart,Delhi,Branch,0
18227,ACC00001,2025-05-26 00:51:00,Deposit,85.54,BookMyShow,Hyderabad,Online,0
18228,ACC00859,2025-09-30 23:04:00,Payment,443.84,Myntra,Kolkata,Online,0
18229,ACC00090,2025-10-06 17:58:00,Withdrawal,418.72,Travel Agency,Delhi,ATM,0
18230,ACC00209,2025-05-10 21:33:00,Payment,373.83,BookMyShow,Pune,Online,1
18231,ACC00764,2025-10-15 13:35:00,Payment,108.37,BookMyShow,Mumbai,ATM,0
18232,ACC00740,2025-02-11 00:13:00,Withdrawal,450.56,Local Store,Hyderabad,ATM,0
18233,ACC00209,2025-12-31 15:34:00,Purchase,56.76,DMart,Pune,Branch,0
18234,ACC00562,2025-10-15 04:00:00,Withdrawal,532.38,Travel Agency,Kolkata,ATM,0
18235,ACC00447,2025-05-11 03:08:00,Payment,139.65,Zomato,Hyderabad,Online,0
18236,ACC00398,2025-02-11 22:56:00,Deposit,976.69,BookMyShow,Kolkata,Mobile,0
18237,ACC00049,2025-12-03 23:31:00,Transfer,39.59,Flipkart,Delhi,POS,0
18238,ACC00508,2025-01-14 19:35:00,Deposit,1057.23,Reliance,Hyderabad,Branch,0
18239,ACC00144,2025-07-29 08:27:00,Payment,126.28,Reliance,Delhi,Branch,0
18240,ACC00785,2025-03-14 00:16:00,Payment,124.03,Walmart,Hyderabad,ATM,0
18241,ACC00548,2025-11-15 12:42:00,Withdrawal,220.27,DMart,Delhi,POS,0
18242,ACC00150,2025-06-26 06:15:00,Purchase,90.28,DMart,Ahmedabad,ATM,0
18243,ACC00436,2025-06-10 08:22:00,Payment,168.62,Electronics Store,Hyderabad,ATM,0
18244,ACC00852,2025-07-25 19:00:00,Withdrawal,86.69,Flipkart,Bangalore,Branch,0
18245,ACC00543,2025-01-16 01:31:00,Withdrawal,89.92,Myntra,Pune,Mobile,0
18246,ACC00858,2025-07-13 16:42:00,Withdrawal,294.97,Travel Agency,Hyderabad,POS,0
18247,ACC00809,2025-02-17 10:24:00,Transfer,73.58,Swiggy,Ahmedabad,POS,0
18248,ACC00699,2025-07-24 14:27:00,Withdrawal,84.08,Walmart,Hyderabad,Online,0
18249,ACC00368,2025-01-23 08:26:00,Deposit,45.93,Reliance,Pune,POS,0
18250,ACC00677,2025-08-24 05:43:00,Payment,109.52,Travel Agency,Ahmedabad,POS,0
18251,ACC00198,2025-05-03 09:56:00,Transfer,672.9,Myntra,Hyderabad,Branch,0
18252,ACC00623,2025-11-29 06:40:00,Purchase,77.79,Myntra,Hyderabad,Branch,0
18253,ACC00609,2025-03-23 02:31:00,Withdrawal,87.21,Myntra,Pune,Mobile,0
18254,ACC00773,2025-06-28 00:12:00,Transfer,220.06,Walmart,Pune,Online,0
18255,ACC00681,2025-06-17 23:31:00,Purchase,125.11,Walmart,Hyderabad,Branch,0
18256,ACC00240,2025-04-14 17:42:00,Purchase,1682.7,Electronics Store,Bangalore,Mobile,0
18257,ACC00429,2025-02-28 02:12:00,Purchase,154.08,DMart,Hyderabad,Online,0
18258,ACC00840,2025-07-04 10:42:00,Transfer,253.46,Flipkart,Kolkata,Online,0
18259,ACC00447,2025-11-06 11:44:00,Payment,465.81,Uber,Bangalore,Branch,0
18260,ACC00515,2025-12-21 14:52:00,Withdrawal,456.95,Swiggy,Kolkata,POS,0
18261,ACC00835,2025-11-11 14:59:00,Withdrawal,228.9,Travel Agency,Ahmedabad,POS,0
18262,ACC00142,2025-03-29 17:46:00,Withdrawal,154.3,DMart,Mumbai,Online,0
18263,ACC00420,2025-08-11 05:37:00,Transfer,1372.01,Zomato,Ahmedabad,ATM,0
18264,ACC00170,2025-10-02 21:12:00,Purchase,164.06,Uber,Chennai,Online,0
18265,ACC00162,2025-08-23 06:41:00,Withdrawal,116.55,Travel Agency,Delhi,Branch,0
18266,ACC00609,2025-02-19 11:34:00,Transfer,95.03,Amazon,Chennai,Mobile,0
18267,ACC00585,2025-08-23 15:36:00,Transfer,32.24,Travel Agency,Mumbai,POS,0
18268,ACC00432,2025-12-12 05:02:00,Transfer,412.24,Zomato,Bangalore,Branch,0
18269,ACC00490,2025-06-17 01:03:00,Payment,17.32,Walmart,Mumbai,ATM,0
18270,ACC00968,2025-02-21 04:03:00,Transfer,180.24,BookMyShow,Hyderabad,POS,0
18271,ACC00999,2025-01-27 01:23:00,Purchase,147.69,Walmart,Kolkata,Branch,0
18272,ACC00964,2025-01-17 05:09:00,Transfer,1702.69,Swiggy,Chennai,Online,0
18273,ACC00561,2025-03-26 15:10:00,Purchase,29.03,Zomato,Delhi,Branch,0
18274,ACC00899,2025-10-13 12:15:00,Withdrawal,73.62,Walmart,Mumbai,POS,0
18275,ACC00870,2025-11-08 08:34:00,Deposit,158.21,Amazon,Hyderabad,ATM,0
18276,ACC00579,2025-02-23 11:35:00,Purchase,148.78,Travel Agency,Pune,Mobile,0
18277,ACC00687,2025-02-04 20:22:00,Deposit,104.63,Myntra,Hyderabad,Online,0
18278,ACC00290,2025-05-06 17:48:00,Transfer,167.17,Electronics Store,Mumbai,Branch,0
18279,ACC00442,2025-02-26 21:53:00,Payment,51.44,Amazon,Bangalore,Online,0
18280,ACC00157,2025-02-01 13:31:00,Purchase,259.09,Travel Agency,Ahmedabad,POS,0
18281,ACC00065,2025-03-20 22:11:00,Withdrawal,17.79,DMart,Bangalore,ATM,0
18282,ACC00442,2025-01-27 14:24:00,Withdrawal,176.66,DMart,Hyderabad,Mobile,0
18283,ACC00921,2025-06-17 17:28:00,Withdrawal,99.45,Flipkart,Mumbai,ATM,0
18284,ACC00340,2025-03-06 20:59:00,Transfer,500.84,Myntra,Kolkata,Mobile,0
18285,ACC00416,2025-05-26 13:35:00,Deposit,1048.7,Electronics Store,Pune,Online,0
18286,ACC00954,2025-01-21 21:04:00,Transfer,130.18,Zomato,Pune,Mobile,0
18287,ACC00259,2025-12-02 15:20:00,Transfer,728.31,Uber,Chennai,POS,0
18288,ACC00559,2025-04-28 20:55:00,Deposit,132.14,DMart,Delhi,Branch,0
18289,ACC00051,2025-09-23 20:24:00,Transfer,68.98,Amazon,Hyderabad,POS,0
18290,ACC00632,2025-05-05 12:44:00,Payment,1038.89,Amazon,Bangalore,ATM,0
18291,ACC00873,2025-07-13 21:06:00,Transfer,305.14,Local Store,Bangalore,Online,0
18292,ACC00857,2025-05-11 07:27:00,Withdrawal,182.08,Reliance,Chennai,POS,0
18293,ACC00055,2025-12-01 20:09:00,Withdrawal,360.39,Swiggy,Kolkata,Mobile,0
18294,ACC00239,2025-03-20 08:11:00,Payment,238.46,Electronics Store,Chennai,Mobile,0
18295,ACC00093,2025-11-20 04:49:00,Transfer,169.15,Electronics Store,Hyderabad,Branch,0
18296,ACC00642,2025-05-03 10:06:00,Payment,48.11,Travel Agency,Pune,ATM,0
18297,ACC00272,2025-05-31 10:12:00,Purchase,138.31,Electronics Store,Delhi,Mobile,0
18298,ACC00869,2025-06-13 12:25:00,Deposit,338.07,Uber,Ahmedabad,Branch,0
18299,ACC00156,2025-02-22 03:12:00,Deposit,160.33,DMart,Hyderabad,ATM,0
18300,ACC00824,2025-08-13 06:06:00,Transfer,446.9,Travel Agency,Kolkata,ATM,0
18301,ACC00034,2025-06-07 08:08:00,Transfer,266.04,Walmart,Ahmedabad,Mobile,0
18302,ACC00992,2025-11-25 03:23:00,Deposit,75.33,Myntra,Delhi,POS,0
18303,ACC00191,2025-07-01 19:57:00,Payment,48.46,Reliance,Pune,Online,0
18304,ACC00319,2025-12-22 02:01:00,Purchase,154.91,Uber,Ahmedabad,ATM,0
18305,ACC00161,2025-02-27 12:50:00,Purchase,107.32,Travel Agency,Kolkata,Mobile,0
18306,ACC00905,2025-06-27 03:27:00,Purchase,253.74,Uber,Bangalore,ATM,0
18307,ACC00136,2025-09-27 04:23:00,Deposit,88.4,Reliance,Delhi,Branch,0
18308,ACC00736,2025-12-26 01:26:00,Payment,97.96,Uber,Mumbai,Online,0
18309,ACC00436,2025-07-12 05:49:00,Deposit,519.61,Myntra,Mumbai,Branch,0
18310,ACC00686,2025-04-06 20:36:00,Deposit,210.23,DMart,Ahmedabad,Online,0
18311,ACC00208,2025-11-14 09:16:00,Deposit,89.77,Reliance,Ahmedabad,Mobile,0
18312,ACC00957,2025-08-14 14:17:00,Payment,184.5,Travel Agency,Bangalore,Online,0
18313,ACC00902,2025-10-31 04:42:00,Payment,719.76,Flipkart,Pune,POS,0
18314,ACC00797,2025-08-28 18:53:00,Purchase,243.18,Local Store,Delhi,ATM,0
18315,ACC00805,2025-03-27 13:26:00,Payment,327.98,DMart,Bangalore,Online,0
18316,ACC00900,2025-05-13 19:35:00,Transfer,85.44,Walmart,Kolkata,POS,0
18317,ACC00473,2025-12-03 19:42:00,Transfer,505.94,Flipkart,Hyderabad,POS,0
18318,ACC00937,2025-04-16 07:23:00,Transfer,1841.07,Swiggy,Bangalore,Online,1
18319,ACC00095,2025-05-02 22:24:00,Purchase,82.15,BookMyShow,Kolkata,POS,0
18320,ACC00497,2025-05-02 07:29:00,Purchase,55.6,Uber,Ahmedabad,Online,0
18321,ACC00175,2025-10-03 07:35:00,Deposit,216.06,Reliance,Ahmedabad,Online,0
18322,ACC00328,2025-02-14 16:16:00,Purchase,435.07,Travel Agency,Kolkata,Mobile,0
18323,ACC00821,2025-09-16 20:52:00,Withdrawal,165.44,Local Store,Delhi,POS,0
18324,ACC00104,2025-08-12 00:59:00,Payment,63.23,Walmart,Pune,Branch,0
18325,ACC00527,2025-04-26 18:10:00,Transfer,162.62,Local Store,Delhi,POS,0
18326,ACC00900,2025-12-25 03:16:00,Deposit,329.67,Amazon,Mumbai,Online,0
18327,ACC00094,2025-03-28 22:37:00,Transfer,120.66,Zomato,Mumbai,Online,0
18328,ACC00286,2025-07-08 10:14:00,Deposit,332.7,Reliance,Bangalore,Branch,0
18329,ACC00389,2025-01-06 11:51:00,Deposit,580.98,BookMyShow,Mumbai,Branch,0
18330,ACC00229,2025-11-26 19:17:00,Payment,230.5,Electronics Store,Ahmedabad,Mobile,0
18331,ACC00302,2025-06-15 18:47:00,Deposit,176.28,Travel Agency,Chennai,Online,0
18332,ACC00881,2025-04-03 07:18:00,Transfer,415.44,Flipkart,Bangalore,POS,0
18333,ACC00082,2025-04-23 20:37:00,Payment,77.01,Electronics Store,Mumbai,Online,0
18334,ACC00430,2025-02-09 17:04:00,Withdrawal,69.78,Walmart,Ahmedabad,POS,0
18335,ACC00577,2025-07-21 23:00:00,Purchase,138.85,DMart,Mumbai,POS,0
18336,ACC00846,2025-11-20 06:56:00,Deposit,110.84,Amazon,Chennai,Branch,0
18337,ACC00912,2025-02-02 08:00:00,Deposit,81.18,Swiggy,Kolkata,Online,0
18338,ACC00061,2025-07-16 00:25:00,Payment,1130.56,Walmart,Bangalore,ATM,0
18339,ACC00500,2025-11-02 00:19:00,Deposit,1590.8,Flipkart,Hyderabad,POS,0
18340,ACC00905,2025-01-10 07:30:00,Payment,127.27,Myntra,Ahmedabad,Branch,0
18341,ACC00163,2025-01-04 03:28:00,Transfer,198.68,Reliance,Bangalore,ATM,0
18342,ACC00567,2025-10-29 07:06:00,Payment,150.23,BookMyShow,Kolkata,Mobile,0
18343,ACC00449,2025-07-03 17:57:00,Payment,548.67,Uber,Chennai,ATM,0
18344,ACC00798,2025-11-14 13:05:00,Withdrawal,668.91,Travel Agency,Bangalore,ATM,0
18345,ACC00187,2025-06-26 19:02:00,Withdrawal,30.65,Swiggy,Hyderabad,Branch,0
18346,ACC00558,2025-10-15 02:44:00,Deposit,291.78,Flipkart,Pune,Mobile,0
18347,ACC00706,2025-11-17 16:37:00,Transfer,49.07,Reliance,Mumbai,Online,0
18348,ACC00772,2025-07-10 19:49:00,Deposit,1051.81,DMart,Delhi,Mobile,0
18349,ACC00196,2025-08-22 20:57:00,Transfer,281.53,Uber,Hyderabad,Mobile,0
18350,ACC00895,2025-11-25 02:47:00,Payment,79.57,Zomato,Ahmedabad,Mobile,0
18351,ACC00081,2025-06-26 18:49:00,Purchase,142.41,Flipkart,Mumbai,POS,0
18352,ACC00603,2025-11-12 22:40:00,Withdrawal,135.78,Walmart,Pune,ATM,0
18353,ACC00012,2025-08-03 03:17:00,Deposit,306.47,Electronics Store,Kolkata,POS,0
18354,ACC00534,2025-12-05 10:12:00,Purchase,513.84,Local Store,Chennai,Online,0
18355,ACC00459,2025-12-19 07:29:00,Purchase,57.5,Walmart,Mumbai,POS,0
18356,ACC00243,2025-07-21 20:13:00,Transfer,1139.97,Myntra,Bangalore,POS,0
18357,ACC00317,2025-12-14 21:22:00,Transfer,902.97,BookMyShow,Chennai,Branch,0
18358,ACC00986,2025-12-09 15:41:00,Transfer,75.54,Walmart,Delhi,POS,0
18359,ACC00206,2025-02-22 07:39:00,Purchase,194.96,Amazon,Mumbai,Mobile,0
18360,ACC00484,2025-11-30 21:49:00,Deposit,1003.06,DMart,Chennai,Online,0
18361,ACC00944,2025-03-05 06:29:00,Withdrawal,621.99,Reliance,Delhi,Online,0
18362,ACC00081,2025-09-13 16:23:00,Payment,129.45,Local Store,Delhi,POS,0
18363,ACC00489,2025-01-30 20:07:00,Transfer,409.26,Local Store,Hyderabad,Mobile,0
18364,ACC00083,2025-03-12 14:15:00,Payment,3630.76,Local Store,Chennai,Mobile,0
18365,ACC00289,2025-12-24 22:36:00,Payment,201.37,Reliance,Ahmedabad,Mobile,0
18366,ACC00791,2025-10-05 05:03:00,Transfer,96.29,BookMyShow,Bangalore,Mobile,0
18367,ACC00012,2025-07-07 16:35:00,Purchase,215.38,Local Store,Kolkata,ATM,0
18368,ACC00193,2025-09-28 13:14:00,Purchase,231.96,Uber,Pune,ATM,0
18369,ACC00887,2025-02-07 23:48:00,Withdrawal,107.28,Local Store,Ahmedabad,Mobile,0
18370,ACC00357,2025-05-05 21:31:00,Withdrawal,281.92,Reliance,Delhi,Mobile,0
18371,ACC00125,2025-02-22 15:56:00,Purchase,51.71,Walmart,Mumbai,ATM,0
18372,ACC00923,2025-07-21 20:07:00,Payment,93.17,Amazon,Chennai,Online,0
18373,ACC00771,2025-02-21 14:27:00,Purchase,386.93,Flipkart,Delhi,POS,0
18374,ACC00352,2025-12-05 19:38:00,Purchase,31.35,DMart,Bangalore,Mobile,0
18375,ACC00376,2025-05-22 11:18:00,Purchase,447.27,Walmart,Bangalore,Branch,0
18376,ACC00950,2025-04-05 08:31:00,Payment,24.24,Uber,Chennai,Mobile,0
18377,ACC00095,2025-08-22 21:35:00,Deposit,32.09,DMart,Bangalore,Branch,0
18378,ACC00980,2025-09-13 12:15:00,Withdrawal,110.06,Uber,Ahmedabad,POS,0
18379,ACC00825,2025-10-11 00:04:00,Deposit,241.5,BookMyShow,Hyderabad,Branch,0
18380,ACC00890,2025-02-03 11:55:00,Transfer,682.16,Walmart,Kolkata,Branch,0
18381,ACC00296,2025-02-10 12:45:00,Payment,192.02,Local Store,Hyderabad,Online,0
18382,ACC00220,2025-11-06 17:45:00,Payment,141.66,Uber,Chennai,POS,0
18383,ACC00455,2025-12-16 22:33:00,Purchase,323.62,Uber,Ahmedabad,Branch,0
18384,ACC00218,2025-03-14 02:06:00,Transfer,75.88,Travel Agency,Mumbai,Branch,0
18385,ACC00730,2025-01-27 06:52:00,Withdrawal,208.39,DMart,Bangalore,ATM,0
18386,ACC00909,2025-04-10 10:36:00,Withdrawal,54.63,Flipkart,Ahmedabad,POS,0
18387,ACC00400,2025-08-01 07:55:00,Purchase,196.88,Amazon,Pune,ATM,0
18388,ACC00989,2025-10-20 15:40:00,Purchase,159.2,Myntra,Hyderabad,POS,0
18389,ACC00635,2025-04-03 19:56:00,Transfer,81.1,Travel Agency,Chennai,Branch,0
18390,ACC00485,2025-01-20 16:01:00,Purchase,213.8,Zomato,Mumbai,Mobile,0
18391,ACC00131,2025-05-09 00:25:00,Purchase,212.42,Reliance,Hyderabad,ATM,0
18392,ACC00073,2025-01-06 01:40:00,Purchase,587.25,Swiggy,Hyderabad,ATM,0
18393,ACC00943,2025-06-02 23:35:00,Withdrawal,36.39,Amazon,Mumbai,Mobile,0
18394,ACC00935,2025-10-17 04:59:00,Deposit,168.0,DMart,Delhi,Online,0
18395,ACC00713,2025-10-19 07:41:00,Transfer,84.75,Local Store,Hyderabad,Branch,0
18396,ACC00488,2025-07-27 00:46:00,Withdrawal,432.58,Reliance,Delhi,Mobile,0
18397,ACC00183,2025-04-28 01:13:00,Withdrawal,385.26,BookMyShow,Ahmedabad,Mobile,0
18398,ACC00779,2025-03-09 05:24:00,Withdrawal,301.23,Flipkart,Bangalore,Online,0
18399,ACC00053,2025-10-14 19:30:00,Withdrawal,89.67,Travel Agency,Ahmedabad,Online,0
18400,ACC00858,2025-10-06 01:40:00,Transfer,439.43,Walmart,Ahmedabad,ATM,0
18401,ACC00704,2025-07-24 22:45:00,Purchase,39.25,DMart,Mumbai,Mobile,0
18402,ACC00451,2025-07-12 20:05:00,Purchase,31.97,Walmart,Bangalore,Online,0
18403,ACC00939,2025-06-22 20:36:00,Payment,50.61,Myntra,Mumbai,Online,0
18404,ACC00967,2025-04-23 20:23:00,Withdrawal,175.3,Electronics Store,Mumbai,POS,0
18405,ACC00082,2025-12-24 12:35:00,Deposit,356.08,Travel Agency,Ahmedabad,POS,0
18406,ACC00407,2025-12-20 17:46:00,Withdrawal,9.24,Amazon,Hyderabad,Mobile,0
18407,ACC00209,2025-08-29 03:19:00,Transfer,680.44,Swiggy,Mumbai,Branch,0
18408,ACC00566,2025-08-25 11:53:00,Withdrawal,206.67,Travel Agency,Pune,POS,0
18409,ACC00673,2025-08-08 10:53:00,Withdrawal,37.8,Zomato,Bangalore,Mobile,0
18410,ACC00726,2025-03-27 07:08:00,Deposit,200.53,Uber,Mumbai,POS,0
18411,ACC00805,2025-04-06 04:11:00,Payment,540.52,Flipkart,Chennai,Online,0
18412,ACC00861,2025-09-17 15:35:00,Transfer,330.11,Travel Agency,Pune,POS,0
18413,ACC00640,2025-06-14 09:17:00,Transfer,544.07,Uber,Ahmedabad,POS,0
18414,ACC00871,2025-04-17 00:55:00,Payment,46.24,Travel Agency,Delhi,Mobile,0
18415,ACC00455,2025-12-06 10:35:00,Purchase,119.82,Reliance,Mumbai,POS,0
18416,ACC00067,2025-10-20 03:23:00,Deposit,71.9,Zomato,Mumbai,Online,0
18417,ACC00834,2025-12-15 11:07:00,Purchase,1009.87,Electronics Store,Kolkata,Mobile,0
18418,ACC00253,2025-06-26 15:14:00,Deposit,343.56,Electronics Store,Ahmedabad,Online,0
18419,ACC00979,2025-03-03 12:09:00,Deposit,3124.44,Local Store,Pune,Mobile,0
18420,ACC00101,2025-06-24 21:50:00,Transfer,113.57,Walmart,Delhi,Mobile,0
18421,ACC00375,2025-01-17 00:21:00,Transfer,87.82,BookMyShow,Ahmedabad,Online,0
18422,ACC00106,2025-08-14 12:36:00,Withdrawal,157.15,Uber,Mumbai,POS,0
18423,ACC00036,2025-06-05 22:54:00,Deposit,719.36,DMart,Hyderabad,POS,0
18424,ACC00640,2025-11-27 08:36:00,Deposit,125.7,Myntra,Hyderabad,Branch,0
18425,ACC00440,2025-12-30 10:29:00,Purchase,205.29,Travel Agency,Chennai,Branch,0
18426,ACC00755,2025-12-29 19:10:00,Withdrawal,199.67,Walmart,Mumbai,ATM,0
18427,ACC00252,2025-09-13 07:27:00,Payment,188.58,Travel Agency,Kolkata,Branch,0
18428,ACC00980,2025-11-11 08:47:00,Deposit,94.41,Reliance,Pune,ATM,0
18429,ACC00049,2025-05-19 16:42:00,Purchase,158.02,Amazon,Mumbai,Mobile,0
18430,ACC00230,2025-05-06 01:36:00,Purchase,151.4,Swiggy,Bangalore,ATM,0
18431,ACC00559,2025-02-21 22:58:00,Deposit,179.91,Travel Agency,Hyderabad,ATM,0
18432,ACC00735,2025-12-15 17:08:00,Transfer,465.69,Swiggy,Mumbai,Branch,0
18433,ACC00028,2025-09-23 07:26:00,Withdrawal,1054.3,Myntra,Chennai,Online,0
18434,ACC00953,2025-10-16 13:29:00,Withdrawal,78.22,Local Store,Kolkata,Mobile,0
18435,ACC00422,2025-07-18 10:25:00,Transfer,122.49,Myntra,Bangalore,Online,0
18436,ACC00927,2025-11-27 14:17:00,Payment,79.44,Zomato,Chennai,Online,0
18437,ACC00048,2025-05-28 19:46:00,Deposit,218.57,Walmart,Ahmedabad,Branch,0
18438,ACC00628,2025-07-03 20:23:00,Withdrawal,105.81,Reliance,Chennai,Mobile,0
18439,ACC00538,2025-01-11 04:06:00,Payment,230.4,Travel Agency,Chennai,Mobile,1
18440,ACC00870,2025-08-23 21:33:00,Purchase,546.55,Zomato,Chennai,POS,0
18441,ACC00807,2025-07-08 01:09:00,Withdrawal,14.5,Local Store,Kolkata,Online,0
18442,ACC00532,2025-06-19 15:24:00,Purchase,296.42,Reliance,Pune,Online,0
18443,ACC00106,2025-11-07 14:15:00,Payment,114.41,BookMyShow,Ahmedabad,Mobile,0
18444,ACC00135,2025-03-17 19:42:00,Payment,287.27,Walmart,Bangalore,Branch,0
18445,ACC00897,2025-09-14 03:20:00,Payment,73.96,Amazon,Hyderabad,ATM,0
18446,ACC00499,2025-02-07 13:14:00,Withdrawal,599.6,DMart,Chennai,Mobile,0
18447,ACC00813,2025-05-10 09:44:00,Withdrawal,451.82,Zomato,Delhi,POS,0
18448,ACC00578,2025-04-16 15:00:00,Transfer,320.01,Reliance,Pune,Online,0
18449,ACC00586,2025-05-03 07:58:00,Payment,400.71,Electronics Store,Mumbai,POS,0
18450,ACC00271,2025-06-23 01:07:00,Withdrawal,86.0,Amazon,Delhi,Branch,0
18451,ACC00980,2025-12-01 15:02:00,Purchase,97.55,Reliance,Chennai,Branch,0
18452,ACC00028,2025-02-10 00:52:00,Deposit,384.69,Travel Agency,Ahmedabad,Online,0
18453,ACC00101,2025-08-21 18:09:00,Transfer,84.12,Amazon,Bangalore,ATM,0
18454,ACC00631,2025-06-21 14:22:00,Purchase,769.42,Reliance,Chennai,POS,0
